kategorie,zarizeni,nazev_poskytovatele,adresa_poskytovatele,ico,nazev_zarizeni_poskytovatele,vedouci_zarizeni,adresa_zarizeni_poskytovatele,datum_sluzba_od,forma_poskytovani_soc_sluz,cilova_skupina_klientu,vekova_kategorie,pocet_luzek,provozni_doba,kontakty
denní stacionáře,Denní stacionáře (2291095),Centrum sociálních služeb a pomoci Chrudim,"Soukenická 158, Chrudim II, 537 01 Chrudim 1",15054080,Denní stacionář Jitřenka,"Mgr. Šárka Marková, DiS.","Městský park 828, Chrudim IV, 537 01 Chrudim 1",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",Služba je poskytována od 11 let do 40 let.,počet klientů - 12,"pondělí:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
úterý:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
středa:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
čtvrtek:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
pátek:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
sobota:
neděle:","['469 620 032', '469 630 470', 'centrum@socialni-sluzby.cz', 'http://www.socialni-sluzby.cz']"
denní stacionáře,Denní stacionáře (3031159),Centrum sociálních služeb a pomoci Chrudim,"Soukenická 158, Chrudim II, 537 01 Chrudim 1",15054080,Denní stacionář Pohoda,"Mgr. Šárka Marková, DiS.","Městský park 828, Chrudim IV, 537 01 Chrudim 1",17.9.2018,ambulantní,"osoby s chronickým onemocněním
osoby se zdravotním postižením
senioři","Služba je poskytována seniorům od 65 let; osobám s chronickým onemocněním a zdravotním postižením ( mentálním,tělesným,sluchovým a zrakovým ) od 40 let.","počet klientů - 12
zařízení je určeno pro denní pobyt 12 klientů (okamžitá kapacita)","pondělí:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
úterý:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
středa:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
čtvrtek:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
pátek:
6:30 - 15:30 - v případě potřeby do 17:00 hod.
sobota:
neděle:","['469 622 032', '469 630 470', 'centrum@socialni-sluzby.cz', 'http://socialni-sluzby.cz']"
denní stacionáře,Denní stacionáře (9153369),"Centrum sociálních služeb Bohumín, příspěvková organizace","Slezská 164, Starý Bohumín, 735 81 Bohumín 1",48806145,Denní stacionář Domovinka,Bc. Jindřiška Kučová,"Okružní 1069, Nový Bohumín, 735 81 Bohumín 1",14.2.2011,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 12,"pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['553 810 134', 'centrum-socialnich-sluzeb@mubo.cz', 'www.css-bohumin.cz']"
denní stacionáře,Denní stacionáře (5387786),"Centrum sociálních služeb Děčín, příspěvková organizace","28. října 1155/2, Děčín I-Děčín, 405 02 Děčín 2",71235868,Služby pro osoby se zdravotním postižením - úsek Denní stacionář DOMINO,Bc. Roman Horn,"Rakovnická 196/46, Děčín III-Staré Město, 405 02 Děčín 2",1.12.2011,ambulantní,"osoby s chronickým duševním onemocněním
osoby se zdravotním postižením",Služba je poskytována osobám od 16 let věku bez omezení horní věkové hranice.,"počet klientů - 5
Jedná se o kapacitu okamžitou. Počet klientů při práci s jednotlivcem: 2, počet klientů při práci s skupinou: 5/1 pracovník.","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['739769229', 'vedouci3@cssdecin.cz', 'www.cssdecin.cz']"
denní stacionáře,Denní stacionáře (7541922),Centrum sociálních služeb Jeseník,"Beskydská 1298/6, Jeseník, 790 01 Jeseník 1",852163,Centrum sociálních služeb Jeseník,Ing. Jan Rotter,"Beskydská 1298/6, Jeseník, 790 01 Jeseník 1",1.11.2015,ambulantní,"senioři
Senioři se sníženou soběstačností, jejichž situace vyžaduje pravidelnou pomoc jiné fyzické osoby.","mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 10
Denní kapacita pro individuální nebo skupinovou práci s klienty.","pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['584411391', 'info@cssjes.cz', 'www.cssjes.cz']"
denní stacionáře,Denní stacionáře (8615967),Centrum sociálních služeb Jindřichův Hradec,"Česká 1175, Jindřichův Hradec II, 377 01 Jindřichův Hradec 1",75011191,Domov seniorů Dačice,Mgr. Stanislava Šenkyplová,"Antonínská 101, Dačice II, 380 01 Dačice",1.1.2019,ambulantní,senioři,od 55 let věku,"počet klientů - 10
v daný okamžik","pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['384 495 122', 'vedouci@dsdacice.cz', 'www.dsdacice.cz']"
denní stacionáře,Denní stacionáře (3309630),Centrum sociálních služeb Jindřichův Hradec,"Česká 1175, Jindřichův Hradec II, 377 01 Jindřichův Hradec 1",75011191,Sociální služby Česká,Mgr. Alexandra Bláhová,"Česká 1175, Jindřichův Hradec II, 377 01 Jindřichův Hradec 1",1.10.2000,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",od 5 let věku,"počet klientů - 15
v daný okamžik","pondělí:
6:00 - 17:00
úterý:
6:00 - 17:00
středa:
6:00 - 17:00
čtvrtek:
6:00 - 17:00
pátek:
6:00 - 17:00
sobota:
neděle:","['384397709', 'info@sscjh.cz', 'www.sscjh.cz']"
denní stacionáře,Denní stacionáře (7632815),"Centrum sociálních služeb Kyjov, příspěvková organizace města Kyjova","třída Palackého 67/7, Kyjov, 697 01 Kyjov 1",61392979,"Centrum sociálních služeb Kyjov, příspěvková organizace města Kyjova",PhDr. Jana Trnečková,"třída Palackého 67/7, Kyjov, 697 01 Kyjov 1",1.1.2007,ambulantní,"osoby se zdravotním postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 15
Maximální okamžitá kapacita.","pondělí:
7:30 - 15:30
úterý:
7:30 - 15:30
středa:
7:30 - 15:30
čtvrtek:
7:30 - 15:30
pátek:
7:30 - 15:30
sobota:
neděle:","['518612260', 'info@css-kyjov.cz', 'www.css-kyjov.cz']"
denní stacionáře,Denní stacionáře (2314259),Centrum sociálních služeb Praha 2,"Máchova 1029/14, Praha 2-Vinohrady, 120 00 Praha 2",70880841,Denní stacionář,Jarmila Krejčová,"Záhřebská 539/15, Praha 2-Vinohrady, 120 00 Praha 2",1.2.2011,ambulantní,"osoby s tělesným postižením
osoby se zdravotním postižením
senioři","mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 10,"pondělí:
7:30 - 16:30
úterý:
7:30 - 16:30
středa:
7:30 - 16:30
čtvrtek:
7:30 - 16:30
pátek:
7:30 - 16:00
sobota:
neděle:","['725 015 335', 'http://cssp2.cz']"
denní stacionáře,Denní stacionáře (2012296),"Centrum sociálních služeb pro seniory Pohoda, příspěvková organizace","Okružní 1779/16, Bruntál, 792 01 Bruntál 1",71294970,"Centrum sociálních služeb pro seniory Pohoda, p.o.",Bc. Jarmila Šíblová,"Smetanova 1113/21a, Bruntál, 792 01 Bruntál 1",1.4.2018,ambulantní,"osoby s chronickým duševním onemocněním
osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
senioři",sociální služba poskytována od 18 let věku,počet klientů - 15,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['555 530 821', 'www.centrum-pohoda.cz']"
denní stacionáře,Denní stacionáře (5598050),"Centrum sociálních služeb Prostějov, příspěvková organizace","Lidická 2924/86, Prostějov, 796 01 Prostějov 1",47921293,Denní stacionář Pivoňka,Mgr. Helena Vránová,"Pod Kosířem 276/27, Prostějov, 796 01 Prostějov 1",14.2.2015,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
senioři
od 65 let věku se sníženou soběstačností, vyžadující pravidelnou pomoc jiné fyzické osoby (od 1. 9. 2015)",- mladí dospělí (18 - 26 let) - dospělí (27 - 64 let) od 1. 9. 2015 také: - mladší senioři (65 - 80 let) - starší senioři (nad 80 let),"počet klientů - 36
- denní kapacita. Z toho Denní stacionář Pivoňka pro osoby s mentálním a kombinovaným postižením: 16 uživatelů - denní kapacita, 20 smluv; Denní stacionář pro seniory: 20 uživatelů - denní kapacita, 20 smluv.","pondělí:
6:30 - 16:00 - DS Pivoňka, 7:00 - 19:00 - DS pro seniory
úterý:
6:30 - 16:00 - DS Pivoňka, 7:00 - 19:00 - DS pro seniory
středa:
6:30 - 16:00 - DS Pivoňka, 7:00 - 19:00 - DS pro seniory
čtvrtek:
6:30 - 16:00 - DS Pivoňka, 7:00 - 19:00 - DS pro seniory
pátek:
6:30 - 16:00 - DS Pivoňka, 7:00 - 19:00 - DS pro seniory
sobota:
neděle:","['582 345 682', '582 321 460', 'www.csspv.cz']"
denní stacionáře,Denní stacionáře (8014564),"Centrum sociálních služeb, příspěvková organizace","Sejkorova 2723/6, Židenice, 636 00 Brno 36",70887039,Domov pro osoby se zdravotním postižením - Srdíčko,"Bc. Daniel Capil, DiS.","Šelepova 2231/5, Žabovřesky, 602 00 Brno 2",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 21,"pondělí:
6:30 - 16:30
úterý:
6:30 - 16:30
středa:
6:30 - 16:30
čtvrtek:
6:30 - 16:30
pátek:
6:30 - 16:30
sobota:
neděle:","['549 240 496', '549 244 488', '549 244 488', 'css_srdicko@centrum.cz', 'http://www.css.brno.cz']"
denní stacionáře,Denní stacionáře (6080385),"Centrum sociálních služeb, příspěvková organizace","Sejkorova 2723/6, Židenice, 636 00 Brno 36",70887039,Denní stacionář - DOMINO,Mgr. Jana Ondrušková,"Ostrá 2898/1, Žabovřesky, 616 00 Brno 16",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 20,"pondělí:
6:00 - 16:30
úterý:
6:00 - 16:30
středa:
6:00 - 16:30
čtvrtek:
6:00 - 16:30
pátek:
6:00 - 16:30
sobota:
neděle:","['541 213 164', 'domino@cssbrno.cz', 'http://www.css.brno.cz']"
denní stacionáře,Denní stacionáře (5642560),"Centrum sociálních služeb, příspěvková organizace","Sejkorova 2723/6, Židenice, 636 00 Brno 36",70887039,Domov pro osoby se zdravotním postižením- GAUDIUM,Ing. Pavel Vanini,"Schodová 1292/18, Brno-sever, Černá Pole, 602 00 Brno 2",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 32,"pondělí:
6:00 - 16:30
úterý:
6:00 - 16:30
středa:
6:00 - 16:30
čtvrtek:
6:00 - 16:30
pátek:
6:00 - 16:30
sobota:
neděle:","['545 211 568', 'cssgaudium@seznam.cz', 'http://www.css.brno.cz']"
denní stacionáře,Denní stacionáře (7282975),"Centrum sociálních služeb, příspěvková organizace","Sejkorova 2723/6, Židenice, 636 00 Brno 36",70887039,Domov pro osoby se zdravotním postižením - Nojmánek,"Mgr. Zuzana Dlouhá, DiS.","Neumannova 251/11, Brno-střed, Pisárky, 602 00 Brno 2",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 16
Do 30.9.2012 je maximální okamžitá kapacita služby 14 klientů. Od 1.10.2012 je kapacita navýšena o 2 klienty, tj. na 16 klientů.","pondělí:
6:00 - 16:30
úterý:
6:00 - 16:30
středa:
6:00 - 16:30
čtvrtek:
6:00 - 16:30
pátek:
6:00 - 16:30
sobota:
neděle:","['543 245 450', '543 245 450', 'css_nojmanek@centrum.cz', 'http://www.css.brno.cz']"
denní stacionáře,Denní stacionáře (2651484),Centrum sociálních služeb Tloskov,"Tloskov 1, 257 56 Neveklov",640841,Centrum sociálních služeb Tloskov,"PhDr. Matěj Lipský, Ph.D.","Tloskov 1, 257 56 Neveklov",1.1.2007,ambulantní,"osoby s mentálním postižením
Služba Denního stacionáře je určena lidem s vrozeným i určeným mentálním postižením (střední a vyšší míra podpory) a autismem ve věku od 3 do 64 let věku, žijících mimo zařízení v souladu s plněním povinné školní docházky. Služba Denního stacionáře není určena pro: • osoby závislé na omamných a psychotropních látkách • osoby patologicky závislé na alkoholu",Služba je poskytována klientům od 3 do 64 let věku.,"počet klientů - 14
Smlouvy o službě denního stacionáře jsou s uživateli a jejich zákonnými zástupci uzavřeny maximálně pro 14 uživatelů. V jeden den je služba poskytována maximálně šesti uživatelům ve skupině.","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['733 532 763', '731 156 774', 'dennistacionar@tloskov.cz', 'http://www.tloskov.cz']"
denní stacionáře,Denní stacionáře (9670040),Centrum ZDISLAVA,"Radnická 350, 592 31 Nové Město na Moravě",43378692,Centrum Zdislava,"Miroslava Horvátová, DiS.","Radnická 350, 592 31 Nové Město na Moravě",1.12.2013,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením",děti předškolního věku (6 - 7 let) mladší děti (7 - 10 let) starší děti (11-15 let) dorost (16 - 18 let) mladší dospělí (19 - 26 let) dospělí (27 - 64 let),"počet klientů - 23
Okamžitá kapacita zařízení je 23 klientů. Počet uzavřených smluv je vyšší, protože někteří klienti nenavštěvují stacionář každý den a to po celou provozní dobu.","pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['566598180', 'zdislava@nmnm.cz', 'http://zdislava.nmnm.cz/']"
denní stacionáře,Denní stacionáře (1254505),"Centrum 83, poskytovatel sociálních služeb","Václavkova 950, Mladá Boleslav II, 293 01 Mladá Boleslav 1",874680,"Centrum 83, poskytovatel sociálních služeb",Mgr. Luďka Jiránková,"Václavkova 950, Mladá Boleslav II, 293 01 Mladá Boleslav 1",1.9.1983,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","mladší děti (7 –10 let)
starší děti (11 – 15 let)
dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 90
Věk pro přijetí do sociální služby je 7 - 45 let.","pondělí:
5:30 - 16:00
úterý:
5:30 - 16:00
středa:
5:30 - 16:00
čtvrtek:
5:30 - 16:00
pátek:
5:30 - 16:00
sobota:
neděle:","['326 109 250', '326 321 131', '326 792 010', '326 321 264', 'info@centrum83.cz', 'http://www.centrum83.cz']"
denní stacionáře,Denní stacionáře (9547177),Cimická Michaela,"Příchovice 237, 334 01 Přeštice",5482615,"Denní stacionář ""KRISTIÁN""",Michaela Cimická,"Rebcova 557, 334 01 Přeštice",1.1.2017,ambulantní,"osoby se zdravotním postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 10
okamžitá kapacita","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['739 396 339', 'dskristian@seznam.cz']"
denní stacionáře,Denní stacionáře (5350852),Clementas Kolín z.ú.,"Mlékovice 66, Toušice, 281 44 Zásmuky",27023915,Clementas Kolín,Ing. Bc. Renata Prokešová,"Rimavské Soboty 923, Kolín II, 280 02 Kolín 2",1.12.2010,ambulantní,"osoby s chronickým duševním onemocněním
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 20,"pondělí:
7:00 - 17:00 - nebo dle individuální dohody i jinak
úterý:
7:00 - 17:00 - nebo dle individuální dohody i jinak
středa:
7:00 - 17:00 - nebo dle individuální dohody i jinak
čtvrtek:
7:00 - 17:00 - nebo dle individuální dohody i jinak
pátek:
7:00 - 17:00 - nebo dle individuální dohody i jinak
sobota:
7:00 - 17:00 - nebo dle individuální dohody i jinak
neděle:
7:00 - 17:00 - nebo dle individuální dohody i jinak","['777 334 419', 'prokesova@senior-centrum-kolin.cz', 'plajnerova@senior-centrum-kolin.cz', 'www.senior-centrum-kolin.cz']"
denní stacionáře,Denní stacionáře (1329384),Česká provincie Kongregace Dcer Božské Lásky,"Rooseveltova 886/47, Opava -Předměstí, 746 01 Opava 1",494453,Česká provincie Kongregace dcer Božské Lásky,Petr Kubesa,"Rooseveltova 886/47, Opava -Předměstí, 746 01 Opava 1",1.7.2018,ambulantní,"osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 10,"pondělí:
8:00 - 14:00
úterý:
8:00 - 14:00
středa:
8:00 - 14:00
čtvrtek:
8:00 - 14:00
pátek:
8:00 - 14:00
sobota:
neděle:","['604 647 165', '553 623 508', 'blankafdc@seznam.cz']"
denní stacionáře,Denní stacionáře (4394839),ČMELÁČEK z. s.,"Mjr. Nováka 1455/34, Ostrava-Jih, Hrabůvka, 700 30 Ostrava 30",1668633,Čmeláček - denní stacionář,"Anděla Nohelová, DiS.","Mjr. Nováka 1455/34, Ostrava-Jih, Hrabůvka, 700 30 Ostrava 30",4.3.2016,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se sluchovým postižením",od 18 let do 64 let,počet klientů - 20,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['725 757 673', 'info@cmelacek.cz']"
denní stacionáře,Denní stacionáře (6933252),DC 90 o.p.s.,"Nedbalova 36/27, Topolany, 779 00 Olomouc 9",560618,DC 90 o.p.s.,Ing. Jaroslav Martínek,"Nedbalova 36/27, Topolany, 779 00 Olomouc 9",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 60,"pondělí:
7:30 - 15:30
úterý:
7:30 - 15:30
středa:
7:30 - 15:30
čtvrtek:
7:30 - 15:30
pátek:
7:30 - 15:30
sobota:
neděle:","['585 411 104', '585 416 976', 'detskecentrum.topolany@seznam.cz', 'www.dc90.cz']"
